Date,Open,High,Low,Volume,Adj Close
"Jun 12, 2014",25597.21,25611.32,25409.69,1020000,25576.21
"Jun 11, 2014",25650.62,25735.87,25365.65,1399000,25473.89
"Jun 10, 2014",25706.35,25711.11,25347.33,1363000,25583.69
"Jun 09, 2014",25543.6,25644.77,25496.84,1527000,25580.21
"Jun 06, 2014",25204.95,25419.14,25129.76,1810000,25396.46
"Jun 05, 2014",24828.38,25044.06,24644.88,1747000,25019.51
"Jun 04, 2014",24909.03,24925.9,24773.93,1478000,24805.83
"Jun 03, 2014",24729.22,24892.06,24626.97,2106000,24858.59
"Jun 02, 2014",24368.96,24709.09,24270.2,1443000,24684.85
"May 30, 2014",24300.99,24353.59,24163.62,1489000,24217.34
"May 29, 2014",24523.13,24528.2,24206.5,1598000,24234.15
"May 28, 2014",24591.61,24643.33,24488.81,1512000,24556.09
"May 27, 2014",24748.1,24777.31,24422.33,1264000,24549.51
"May 26, 2014",24913.89,25175.22,24433.9,2186000,24716.88
"May 23, 2014",24535.14,24745.86,24470.78,2118000,24693.35
"May 22, 2014",24415.42,24524.76,24326.48,1446000,24374.4
"May 21, 2014",24404.48,24419.54,24156.47,1795000,24298.02
"May 20, 2014",24555.31,24587.16,24299.53,1903000,24376.88
"May 19, 2014",24340.32,24448.47,24107.99,2347000,24363.05
"May 16, 2014",24271.54,25375.63,23873.16,3565000,24121.74
"May 15, 2014",23809.42,23971.78,23742.75,1491000,23905.6
"May 14, 2014",23897.88,23964.67,23753.36,1146000,23815.12
"May 13, 2014",23729.78,24068.94,23729.25,1824000,23871.23
"May 12, 2014",23031.11,23572.88,23008.65,1238000,23551
"May 09, 2014",22374.98,23048.49,22317.18,1125000,22994.23
"May 08, 2014",22382.14,22443.13,22277.04,595000,22344.04
"May 07, 2014",22488.96,22532.82,22286.26,1084000,22323.9
"May 06, 2014",22512.23,22602.71,22475.65,615000,22508.42
"May 05, 2014",22412.8,22592.03,22354.45,1167000,22445.12
"May 02, 2014",22493.59,22575.62,22386.95,626000,22403.89
"Apr 30, 2014",22517.63,22680.46,22284.96,972000,22417.8
"Apr 29, 2014",22654.28,22681.89,22443.56,773000,22466.19
"Apr 28, 2014",22717.59,22721.36,22597.19,685000,22631.61
"Apr 25, 2014",22892.5,22939.31,22656.64,747000,22688.07
"Apr 23, 2014",22783.65,22912.52,22780.13,724000,22876.54
"Apr 22, 2014",22771.24,22853.03,22727.63,902000,22758.37
"Apr 21, 2014",22644.75,22795.58,22636.75,912000,22764.83
"Apr 17, 2014",22327.76,22648.69,22312.19,846000,22628.84
"Apr 16, 2014",22486.73,22533.61,22247.39,673000,22277.23
"Apr 15, 2014",22698.09,22737.31,22416.24,856000,22484.93
"Apr 11, 2014",22642.05,22679.18,22526.89,948000,22628.96
"Apr 10, 2014",22729.46,22792.49,22644.43,1088000,22715.33
"Apr 09, 2014",22389.21,22740.04,22379.95,852000,22702.34
"Apr 07, 2014",22355.56,22481.62,22197.51,474000,22343.45
"Apr 04, 2014",22522.46,22525.21,22339.4,711000,22359.5
"Apr 03, 2014",22598.19,22620.65,22369.28,741000,22509.07
"Apr 02, 2014",22550.58,22592.1,22473.46,1568000,22551.49
"Apr 01, 2014",22455.23,22485.77,22295.65,1101000,22446.44
"Mar 31, 2014",22423.14,22467.21,22253.78,1121000,22386.27
"Mar 28, 2014",22273.44,22363.97,22185.11,919000,22339.97
"Mar 27, 2014",22116.23,22307.74,22094.29,1041000,22214.37
"Mar 26, 2014",22134.71,22172.2,22020.58,1060000,22095.3
"Mar 25, 2014",21948.31,22079.96,21916.87,784000,22055.21
"Mar 24, 2014",21827.5,22074.34,21827.5,904000,22055.48
"Mar 22, 2014",21752.44,21778.92,21725.52,074000,21755.32
"Mar 21, 2014",21823.52,21870.11,21729.9,6061000,21753.75
"Mar 20, 2014",21797.61,21853.25,21704.66,761000,21740.09
"Mar 19, 2014",21872.68,21895.83,21782.01,1103000,21832.86
"Mar 18, 2014",21849.65,22040.72,21785.38,861000,21832.61
"Mar 14, 2014",21648.05,21853.32,21573.48,876000,21809.8
"Mar 13, 2014",21736.61,21991.36,21720.13,955000,21774.61
"Mar 12, 2014",21793.32,21965.95,21768.14,1043000,21856.22
"Mar 11, 2014",21918.83,22018.52,21772.11,1196000,21826.42
"Mar 10, 2014",21819.19,22023.98,21805.22,1550000,21934.83
"Mar 07, 2014",21539.44,21960.89,21539.44,1524000,21919.79
"Mar 06, 2014",21336.32,21525.14,21329.88,967000,21513.87
"Mar 05, 2014",21280.36,21333.2,21176.16,746000,21276.86
"Mar 04, 2014",20947,21224.64,20940.39,966000,21209.73
"Mar 03, 2014",21079.27,21140,20920.98,12162000,20946.65
"Feb 28, 2014",20995.39,21140.51,20989.66,1144000,21120.12
"Feb 26, 2014",20869.61,21005.04,20860.02,851000,20986.99
"Feb 25, 2014",20877.72,20912.54,20777.73,951000,20852.47
"Feb 24, 2014",20695.48,20828.63,20637.3,1247000,20811.44
"Feb 21, 2014",20600.58,20725.04,20599.91,625000,20700.75
"Feb 20, 2014",20661.07,20662.66,20522.04,599000,20536.64
"Feb 19, 2014",20643.85,20750.52,20629.56,473000,20722.97
"Feb 18, 2014",20457.56,20685.02,20436.48,938000,20634.21
"Feb 17, 2014",20438.87,20492.43,20338.95,606000,20464.06
"Feb 14, 2014",20265.13,20391.95,20149.01,830000,20366.82
"Feb 13, 2014",20478.67,20503.86,20164.67,792000,20193.35
"Feb 12, 2014",20449.83,20516.6,20427.23,1007000,20448.49
"Feb 11, 2014",20400.94,20443.35,20349.51,939000,20363.37
"Feb 10, 2014",20429.16,20434.5,20312.21,786000,20334.27
"Feb 07, 2014",20441.04,20450.51,20282.3,1106000,20376.56
"Feb 06, 2014",20286.09,20358.19,20079.82,1239000,20310.74
"Feb 05, 2014",20241.12,20289.33,20076.1,931000,20261.03
"Feb 04, 2014",20050.99,20255.52,19963.12,978000,20211.93
"Feb 03, 2014",20479.03,20480.35,20182.2,574000,20209.26
"Jan 31, 2014",20544.64,20572.32,20448.43,611000,20513.85
"Jan 30, 2014",20491.74,20528.41,20343.78,1259000,20498.25
"Jan 29, 2014",20784.04,20828.68,20613.62,782000,20647.3
"Jan 28, 2014",20721.17,20795.35,20554.28,822000,20683.51
"Jan 27, 2014",20899.03,20899.03,20688.03,1010000,20707.45
"Jan 24, 2014",21289.15,21333.66,21123.99,1079000,21133.56
"Jan 23, 2014",21319.69,21409.66,21264.71,647000,21373.66
"Jan 22, 2014",21251.65,21377.91,21168.43,1337000,21337.67
"Jan 21, 2014",21237.96,21302.52,21189.2,945000,21251.12
"Jan 20, 2014",21083.53,21221.37,21001.13,604000,21205.05
"Jan 17, 2014",21236.65,21270.11,21015.61,1205000,21063.62
"Jan 16, 2014",21366.91,21379.29,21199.65,1337000,21265.18
"Jan 15, 2014",21091.46,21302.73,21091.46,939000,21289.49
"Jan 14, 2014",21115,21154.76,21009.05,557000,21032.88
"Jan 13, 2014",20850.54,21169.08,20850.54,788000,21134.21
"Jan 10, 2014",20760.72,20971.23,20625.17,1042000,20758.49
"Jan 09, 2014",20755.73,20778.13,20652.69,900000,20713.37
"Jan 08, 2014",20767.42,20786.41,20688.18,795000,20729.38
"Jan 07, 2014",20845.77,20890.48,20637.18,807000,20693.24
"Jan 06, 2014",20913.79,20913.79,20721.98,756000,20787.3
"Jan 03, 2014",20819.58,20885.18,20731.33,932000,20851.33
"Jan 02, 2014",21179.91,21331.32,20846.67,931000,20888.33
"Jan 01, 2014",21222.19,21244.35,21133.82,407000,21140.48
"Dec 31, 2013",21177.77,21230.88,21122.68,498000,21170.68
"Dec 30, 2013",21260.15,21304.7,21089.21,613000,21143.01
"Dec 27, 2013",21114.49,21235.14,21113.25,548000,21193.58
"Dec 26, 2013",21051,21135.85,21013.14,732000,21074.59
"Dec 24, 2013",21127.66,21156.92,21010.65,578000,21032.71
"Dec 23, 2013",21080.54,21207.89,21059.12,671000,21101.03
"Dec 20, 2013",20792.37,21117.99,20745.94,907000,21079.72
"Dec 19, 2013",20959.8,21017.45,20646.03,1034000,20708.62
"Dec 18, 2013",20568.7,20917.57,20568.7,842000,20859.86
"Dec 17, 2013",20732.44,20784.03,20594.99,826000,20612.14
"Dec 16, 2013",20714.26,20764.52,20637.77,1034000,20659.52
"Dec 13, 2013",20867.17,20867.17,20692.67,948000,20715.58
"Dec 12, 2013",21101.05,21103.8,20901.47,906000,20925.61
"Dec 11, 2013",21191.27,21215.94,21069.45,1064000,21171.41
"Dec 10, 2013",21293.58,21327.75,21175.08,1730000,21255.26
"Dec 09, 2013",21416.67,21483.74,21282.64,1335000,21326.42
"Dec 06, 2013",20955.74,21049.84,20922.45,1007000,20996.53
"Dec 05, 2013",20992.25,21165.6,20929.2,1185000,20957.81
"Dec 04, 2013",20839.45,20863.37,20673.62,1224000,20708.71
"Dec 03, 2013",20857.85,20927.05,20817.75,1200000,20854.92
"Dec 02, 2013",20771.27,20941,20770.51,964000,20898.01
"Nov 29, 2013",20558.93,20819.77,20558.93,1115000,20791.93
"Nov 28, 2013",20522.36,20606.38,20461.51,898000,20534.91
"Nov 27, 2013",20449,20482.67,20348.06,704000,20420.26
"Nov 26, 2013",20604.27,20604.27,20390.62,1048000,20425.02
"Nov 25, 2013",20326.66,20626.15,20326.66,817000,20605.08
"Nov 22, 2013",20316.58,20388.12,20137.67,1058000,20217.39
"Nov 21, 2013",20579.26,20579.26,20189.23,806000,20229.05
"Nov 20, 2013",20857.01,20895.3,20579.94,889000,20635.13
"Nov 19, 2013",20870.16,20934.4,20828.69,1132000,20890.82
"Nov 18, 2013",20570.59,20868.76,20570.59,1094000,20850.74
"Nov 14, 2013",20351.39,20568.99,20348.27,1264000,20399.42
"Nov 13, 2013",20248.52,20365.59,20161.64,899000,20194.4
"Nov 12, 2013",20510.31,20584.22,20262.22,1025000,20281.91
"Nov 11, 2013",20596.4,20672.53,20453.15,1027000,20490.96
"Nov 08, 2013",20785.2,20821.01,20600.9,1068000,20666.15
"Nov 07, 2013",20896.13,21142.85,20797.06,1191000,20822.77
"Nov 06, 2013",21004.54,21045.38,20861.42,1089000,20894.94
"Nov 05, 2013",21134.1,21158.56,20951.71,1187000,20974.79
"Nov 03, 2013",21278.08,21321.53,21243.76,140000,21266.07
"Nov 01, 2013",21158.81,21293.88,21141.32,999000,21196.81
"Oct 31, 2013",21000.6,21205.44,20991.98,1195000,21164.52
"Oct 30, 2013",20944.14,21086.59,20937.12,1045000,21033.97
"Oct 29, 2013",20593.49,20952.55,20493.66,1129000,20929.01
"Oct 28, 2013",20696.51,20771.36,20550.64,807000,20570.28
"Oct 25, 2013",20725.52,20782.16,20622.55,959000,20683.52
"Oct 24, 2013",20766.05,21039.42,20656.7,825000,20725.43
"Oct 23, 2013",20875.31,20922.32,20589.72,1119000,20767.88
"Oct 22, 2013",20863.15,20948.91,20810.25,1073000,20864.97
"Oct 21, 2013",20915.76,20970.92,20768.99,1224000,20893.89
"Oct 18, 2013",20486.78,20932.23,20486.78,1570000,20882.89
"Oct 17, 2013",20579.56,20629.8,20375.42,1030000,20415.51
"Oct 15, 2013",20722.9,20759.58,20446.73,1355000,20547.62
"Oct 14, 2013",20534.61,20645.94,20497.88,887000,20607.54
"Oct 11, 2013",20535.9,20559.69,20368.06,1168000,20528.59
"Oct 10, 2013",20228.76,20323.77,20135.91,1035000,20272.91
"Oct 09, 2013",19918.2,20277.74,19826.96,1017000,20249.26
"Oct 08, 2013",20094.21,20150.27,19936.72,1088000,19983.61
"Oct 07, 2013",19880.94,19921.38,19647.88,1235000,19895.1
"Oct 04, 2013",19870,20052,19833.17,1290000,19915.95
"Oct 03, 2013",19585.79,19929.24,19583.97,1569000,19902.07
"Oct 01, 2013",19452.05,19532.91,19264.72,924000,19517.15
"Sep 30, 2013",19643.89,19651.31,19320.73,1001000,19379.77
"Sep 27, 2013",19951.73,19981.57,19674.38,1180000,19727.27
"Sep 26, 2013",19853.66,19997.28,19826.99,1494000,19893.85
"Sep 25, 2013",19947.43,19978.49,19658.74,1386000,19856.24
"Sep 24, 2013",19820.03,20050.42,19782.78,1071000,19920.21
"Sep 23, 2013",20060.82,20199.81,19826.3,1108000,19900.96
"Sep 20, 2013",20616.35,20677.99,20051.43,1354000,20263.71
"Sep 19, 2013",20354.73,20739.69,20347.3,1826000,20646.64
"Sep 18, 2013",19865.99,20013.33,19775.29,926000,19962.16
"Sep 17, 2013",19721.9,19819.1,19635.44,994000,19804.03
"Sep 16, 2013",19977.38,20086.43,19596.15,1117000,19742.47
"Sep 13, 2013",19744.54,19899.37,19675.68,1057000,19732.76
"Sep 12, 2013",20046.05,20052.05,19676.49,1188000,19781.88
"Sep 11, 2013",19999.77,20055.53,19777.63,1571000,19997.45
"Sep 10, 2013",19448.39,20012.69,19444.66,1775000,19997.1
"Sep 06, 2013",19072.02,19293.96,18929.38,1562000,19270.06
"Sep 05, 2013",18857.6,19117.52,18847.02,1377000,18979.76
"Sep 04, 2013",18314.68,18612.6,18188.43,1439000,18567.55
"Sep 03, 2013",19002.77,19007.31,18166.17,1937000,18234.66
"Sep 02, 2013",18691.83,18942.06,18678.93,1073000,18886.13
"Aug 30, 2013",18424.72,18679.26,18272.76,1850000,18619.72
"Aug 29, 2013",18073.66,18455.66,18071.22,1853000,18401.04
"Aug 28, 2013",17851.44,18101.84,17448.71,2138000,17996.15
"Aug 27, 2013",18460.72,18460.72,17921.82,1787000,17968.08
"Aug 26, 2013",18602.56,18728.19,18488.93,1725000,18558.13
"Aug 23, 2013",18386.53,18546.6,18210.75,1925000,18519.44
"Aug 22, 2013",17896.84,18349.82,17759.59,1978000,18312.94
"Aug 21, 2013",18545.44,18567.7,17807.19,1741000,17905.91
"Aug 20, 2013",18142.83,18306.46,17970.98,1820000,18246.04
"Aug 19, 2013",18587.38,18587.38,18139.15,1426000,18307.52
"Aug 16, 2013",19297.11,19310.95,18559.65,1427000,18598.18
"Aug 14, 2013",19299.42,19392.56,19203.63,1466000,19367.59
"Aug 13, 2013",18895.26,19248.11,18864.81,1193000,19229.84
"Aug 12, 2013",18898.94,19066.97,18796.01,1170000,18946.98
"Aug 08, 2013",18687.3,18829.26,18621.67,1186000,18789.34
"Aug 07, 2013",18758.53,18811.46,18551.35,1276000,18664.88
"Aug 06, 2013",19127.1,19131.92,18667.3,1378000,18733.04
"Aug 05, 2013",19178.06,19306.51,19141.68,1197000,19182.26
"Aug 02, 2013",19399.55,19451.7,19078.72,860000,19164.02
"Aug 01, 2013",19443.29,19569.2,19170.46,1058000,19317.19
"Jul 31, 2013",19304.07,19387.5,19126.82,1389000,19345.7
"Jul 30, 2013",19577.75,19672.72,19328.54,946000,19348.34
"Jul 29, 2013",19714.42,19751.03,19570.87,993000,19593.28
"Jul 26, 2013",19892.47,19907.45,19699.76,1095000,19748.19
"Jul 25, 2013",20062,20110.81,19763.9,1279000,19804.76
"Jul 24, 2013",20200.2,20252.7,19994.25,802000,20090.68
"Jul 23, 2013",20249.98,20351.06,20249.98,779000,20302.13
"Jul 22, 2013",20096.71,20264.9,20065.69,941000,20159.12
"Jul 19, 2013",20213.45,20256.6,20111.13,1169000,20149.85
"Jul 18, 2013",19999.51,20176.9,19956.2,974000,20128.41
"Jul 17, 2013",19928.95,19983.22,19778.54,1045000,19948.73
"Jul 16, 2013",19788.09,19890.63,19649.58,805000,19851.23
"Jul 15, 2013",19926.1,20072.44,19883.19,700000,20034.48
"Jul 12, 2013",19898.69,19991.94,19785.59,759000,19958.47
"Jul 11, 2013",19468.46,19723.51,19468.46,837000,19676.06
"Jul 10, 2013",19482.66,19505.93,19237.91,790000,19294.12
"Jul 09, 2013",19399.37,19486,19380.25,657000,19439.48
"Jul 08, 2013",19418.98,19422.69,19185.92,840000,19324.77
"Jul 05, 2013",19568.79,19640.27,19477.74,1005000,19495.82
"Jul 04, 2013",19256.12,19445.02,19245.01,960000,19410.84
"Jul 03, 2013",19347.11,19347.11,19147.31,954000,19177.76
"Jul 02, 2013",19573.93,19589.14,19442.75,916000,19463.82
"Jul 01, 2013",19352.48,19598.43,19347.57,854000,19577.39
"Jun 28, 2013",19093.18,19432.94,19093.18,1407000,19395.81
"Jun 27, 2013",18716.11,18925.75,18688.28,991000,18875.95
"Jun 26, 2013",18662.37,18690.5,18514.35,916000,18552.12
"Jun 25, 2013",18602.25,18802.31,18487.3,1083000,18629.15
"Jun 24, 2013",18714.06,18714.06,18467.16,1113000,18540.89
"Jun 21, 2013",18695.8,18820.81,18615.14,1470000,18774.24
"Jun 20, 2013",19069.2,19069.2,18687.19,1426000,18719.29
"Jun 19, 2013",19224.09,19274.26,19100.13,1050000,19245.7
"Jun 18, 2013",19329.17,19383.61,19191.37,864000,19223.28
"Jun 17, 2013",19249.9,19344.28,19084.68,701000,19325.87
"Jun 14, 2013",18959.83,19213.1,18952.09,1034000,19177.93
"Jun 13, 2013",18897.49,18914.13,18765.53,1319000,18827.16
"Jun 12, 2013",19103.96,19143.24,18969.08,1076000,19041.13
"Jun 11, 2013",19382.22,19418.74,19121.18,1421000,19143
"Jun 10, 2013",19530.35,19585.75,19366.82,642000,19441.07
"Jun 07, 2013",19522.31,19711.55,19397.51,705000,19429.23
"Jun 06, 2013",19503.68,19635.37,19395.32,667000,19519.49
"Jun 05, 2013",19532.42,19604.43,19441.35,563000,19568.22
"Jun 04, 2013",19605.68,19742.7,19522.47,599000,19545.78
"Jun 03, 2013",19859.22,19860.19,19541.97,731000,19610.48
"May 31, 2013",20186.67,20191.29,19730.55,946000,19760.3
"May 30, 2013",20066.94,20254.03,20066.14,950000,20215.4
"May 29, 2013",20202.51,20216.49,20044.74,791000,20147.64
"May 28, 2013",20056.28,20209.82,19963.23,868000,20160.82
"May 27, 2013",19750.67,20083.47,19678.31,815000,20030.77
"May 24, 2013",19765.32,19833.14,19568.49,1092000,19704.33
"May 23, 2013",19971.37,20027.56,19634.79,1553000,19674.33
"May 22, 2013",20150.69,20220.35,20000.86,765000,20062.24
"May 21, 2013",20227.17,20308.04,20072.68,1564000,20111.61
"May 20, 2013",20277.76,20443.62,20186.66,684000,20223.98
"May 17, 2013",20267.6,20328.19,20155.01,810000,20286.12
"May 16, 2013",20167.93,20326.48,20162.12,962000,20247.33
"May 15, 2013",19798.18,20241.96,19798.18,911000,20212.96
"May 14, 2013",19715.8,19831.79,19652.69,714000,19722.29
"May 13, 2013",20073.41,20109.08,19667.39,653000,19691.67
"May 11, 2013",20091.93,20146.83,20055.18,060000,20122.32
"May 10, 2013",19911.08,20119.14,19908.8,794000,20082.62
"May 09, 2013",20015.86,20058.48,19903.83,582000,19939.04
"May 08, 2013",19950.22,20037.27,19851.22,611000,19990.18
"May 07, 2013",19697.33,19917.88,19697.33,825000,19888.95
"May 06, 2013",19571.66,19694.29,19554.31,789000,19673.64
"May 03, 2013",19707.95,19744.85,19542.63,1156000,19575.64
"May 02, 2013",19459.33,19792,19451.26,931000,19735.77
"Apr 30, 2013",19492.83,19622.68,19317.38,1337000,19504.18
"Apr 29, 2013",19306.67,19428.94,19284.4,913000,19387.5
"Apr 26, 2013",19376,19384.95,19249.75,952000,19286.72
"Apr 25, 2013",19192.11,19434.85,19192.11,1019000,19406.85
"Apr 23, 2013",19210.26,19210.26,19042.08,847000,19179.36
"Apr 22, 2013",18989.78,19204.9,18989.78,859000,19169.83
"Apr 18, 2013",18695.34,19058.8,18691.61,998000,19016.46
"Apr 17, 2013",18773.45,18869.88,18673.44,1091000,18731.16
"Apr 16, 2013",18356.32,18771.33,18325.73,934000,18744.93
"Apr 15, 2013",18196.09,18424.4,18144.22,929000,18357.8
"Apr 12, 2013",18275.66,18337.91,18186.1,944000,18242.56
"Apr 11, 2013",18577.52,18599.14,18397.94,833000,18542.2
"Apr 10, 2013",18355.14,18461.44,18173.31,796000,18414.45
"Apr 09, 2013",18481.47,18565.56,18206.61,1060000,18226.48
"Apr 08, 2013",18455.8,18504.48,18402.93,758000,18437.78
"Apr 05, 2013",18493.67,18525.45,18389.29,794000,18450.23
"Apr 04, 2013",18731.38,18733.62,18473.85,835000,18509.7
"Apr 03, 2013",19034,19035.2,18721.72,770000,18801.64
"Apr 02, 2013",18863.82,19060.51,18826.53,829000,19040.95
"Apr 01, 2013",18890.81,18959.48,18796.6,843000,18864.75
"Mar 28, 2013",18702.46,18882.54,18568.43,1467000,18835.77
"Mar 26, 2013",18645.09,18758.88,18612.37,1192000,18704.53
"Mar 25, 2013",18894.13,18950.22,18654.61,1214000,18681.42
"Mar 22, 2013",18784.93,18859.82,18669.2,1353000,18735.6
"Mar 21, 2013",18926.21,19082.29,18756.65,1249000,18792.87
"Mar 20, 2013",19026.46,19028.09,18836.77,1109000,18884.19
"Mar 19, 2013",19345.91,19378.61,18939.47,1267000,19008.1
"Mar 18, 2013",19282.63,19345.42,19232.23,746000,19293.2
"Mar 15, 2013",19570.01,19673.16,19383.13,1021000,19427.56
"Mar 14, 2013",19367.26,19604.7,19179.33,1115000,19570.44
"Mar 13, 2013",19511.97,19511.97,19338.52,820000,19362.55
"Mar 12, 2013",19675.81,19697.84,19505.75,761000,19564.92
"Mar 11, 2013",19679.88,19754.66,19602.71,748000,19646.21
"Mar 08, 2013",19478.67,19706.03,19477.61,1001000,19683.23
"Mar 07, 2013",19222.05,19465.52,19212.92,884000,19413.54
"Mar 06, 2013",19254.2,19293.39,19195.47,949000,19252.61
"Mar 05, 2013",18943.62,19164.04,18943.62,940000,19143.17
"Mar 04, 2013",18920.9,18930.86,18760.41,765000,18877.96
"Mar 01, 2013",18876.68,18988.97,18820.9,845000,18918.52
"Feb 28, 2013",19264.8,19322.28,18793.97,1486000,18861.54
"Feb 27, 2013",19090.32,19213.02,18997.82,849000,19152.41
"Feb 26, 2013",19290.66,19293.49,18976.94,922000,19015.14
"Feb 25, 2013",19365.33,19411.18,19237.98,784000,19331.69
"Feb 22, 2013",19341.9,19401.75,19289.83,761000,19317.01
"Feb 21, 2013",19549.05,19554.65,19289.7,1245000,19325.36
"Feb 20, 2013",19717.94,19742.42,19619.89,684000,19642.75
"Feb 19, 2013",19523.7,19671.17,19457.21,573000,19635.72
"Feb 18, 2013",19496.25,19554.48,19462.92,593000,19501.08
"Feb 15, 2013",19449.83,19512.89,19381.82,767000,19468.15
"Feb 14, 2013",19626.81,19639.83,19444.33,993000,19497.18
"Feb 13, 2013",19601.69,19723.01,19574.15,805000,19608.08
"Feb 12, 2013",19489.87,19583.53,19438.53,686000,19561.04
"Feb 11, 2013",19517.59,19543.44,19416.94,714000,19460.57
"Feb 08, 2013",19577.19,19648.07,19414.8,1415000,19484.77
"Feb 07, 2013",19589.44,19702.56,19540.08,894000,19580.32
"Feb 06, 2013",19737.77,19767.25,19611.27,713000,19639.72
"Feb 05, 2013",19665.54,19717.26,19631.97,787000,19659.82
"Feb 04, 2013",19860.97,19902.6,19728.21,678000,19751.19
"Feb 01, 2013",19907.21,19966.69,19736.45,1630000,19781.19
"Jan 31, 2013",19987.28,20008.83,19865.72,836000,19894.98
"Jan 30, 2013",20014.8,20073.46,19964.64,917000,20005
"Jan 29, 2013",20080.31,20203.66,19970.05,893000,19990.9
"Jan 28, 2013",20129,20172.45,20062.79,686000,20103.35
"Jan 25, 2013",19945.69,20129.01,19928.11,1205000,20103.53
"Jan 24, 2013",20017.2,20072.28,19884.2,1205000,19923.78
"Jan 23, 2013",19997.04,20058.07,19920.91,1029000,20026.61
"Jan 22, 2013",20102.43,20156.86,19952.91,851000,19981.57
"Jan 21, 2013",20132.83,20163.38,20056.46,1134000,20101.82
"Jan 18, 2013",20038.67,20126.55,19990.62,1461000,20039.04
"Jan 17, 2013",19846.42,20005.98,19783.41,1185000,19964.03
"Jan 16, 2013",19978.19,20009.36,19783.02,850000,19817.63
"Jan 15, 2013",19999.82,20036.82,19881.78,962000,19986.82
"Jan 14, 2013",19689.09,19948.63,19689.09,881000,19906.41
"Jan 11, 2013",19813.64,19839.8,19619.83,996000,19663.64
"Jan 10, 2013",19728.02,19783.75,19596.38,927000,19663.55
"Jan 09, 2013",19770.21,19824.06,19627.16,952000,19666.59
"Jan 08, 2013",19681.38,19761.78,19632.59,736000,19742.52
"Jan 07, 2013",19820.56,19856.43,19654.46,733000,19691.42
"Jan 04, 2013",19782.59,19797.44,19679.99,695000,19784.08
"Jan 03, 2013",19771.03,19786.3,19693.29,654000,19764.78
"Jan 02, 2013",19693.3,19756.68,19686.5,742000,19714.24
"Jan 01, 2013",19513.45,19623.76,19508.93,612000,19580.81
"Dec 31, 2012",19422.59,19491.58,19406.17,488000,19426.71
"Dec 28, 2012",19364.08,19465.74,19346.07,662000,19444.84
"Dec 27, 2012",19479.84,19504.4,19302.21,764000,19323.8
"Dec 26, 2012",19302.47,19468.4,19274.07,571000,19417.46
"Dec 24, 2012",19278,19347.64,19237.26,745000,19255.09
"Dec 21, 2012",19394.55,19394.55,19221.12,929000,19242
"Dec 20, 2012",19511.41,19520.51,19335.72,1032000,19453.92
"Dec 19, 2012",19429.91,19516.02,19419.76,971000,19476
"Dec 18, 2012",19293.01,19396.28,19149.03,1405000,19364.75
"Dec 17, 2012",19290.92,19346.78,19221.87,1288000,19244.42
"Dec 14, 2012",19217.96,19348.85,19193.11,1143000,19317.25
"Dec 13, 2012",19403.66,19421.72,19196.75,934000,19229.26
"Dec 12, 2012",19432.54,19478.79,19317.23,765000,19355.26
"Dec 11, 2012",19466.29,19612.18,19285.29,754000,19387.14
"Dec 10, 2012",19442.19,19478.01,19362.32,673000,19409.69
"Dec 07, 2012",19514.88,19561.87,19363.13,900000,19424.1
"Dec 06, 2012",19475.09,19523.25,19186.24,991000,19486.8
"Dec 05, 2012",19397.98,19463.25,19371.01,966000,19391.86
"Dec 04, 2012",19277.58,19373.94,19263.71,812000,19348.12
"Dec 03, 2012",19342.83,19416.45,19257.3,721000,19305.32
"Nov 30, 2012",19229.7,19372.7,19186.3,1113000,19339.9
"Nov 29, 2012",18873.63,19205.33,18873.63,1139000,19170.91
"Nov 27, 2012",18616.55,18862.7,18616.55,767000,18842.08
"Nov 26, 2012",18574.36,18590.33,18508.79,585000,18537.01
"Nov 23, 2012",18543.95,18556.5,18402.38,597000,18506.57
"Nov 22, 2012",18510.94,18567.68,18456.2,611000,18517.34
"Nov 21, 2012",18379.9,18478.5,18309.81,686000,18460.38
"Nov 20, 2012",18422.69,18467.91,18255.69,664000,18329.32
"Nov 19, 2012",18349.53,18386.78,18256.07,720000,18339
"Nov 16, 2012",18491.49,18563.32,18266.76,706000,18309.37
"Nov 15, 2012",18590.07,18593.54,18408.69,613000,18471.37
"Nov 13, 2012",18728.95,18732.71,18592.21,202000,18618.87
"Nov 12, 2012",18691.02,18750.92,18607.66,1938000,18670.34
"Nov 09, 2012",18832.75,18894.42,18656.41,959000,18683.68
"Nov 08, 2012",18779.74,18865.21,18736.45,972000,18846.26
"Nov 07, 2012",18802.82,18973.43,18786.14,882000,18902.41
"Nov 06, 2012",18739.97,18829.07,18726.94,764000,18817.38
"Nov 05, 2012",18749.37,18794.63,18683.25,566000,18762.87
"Nov 02, 2012",18692.15,18793.75,18687.93,919000,18755.45
"Nov 01, 2012",18487.9,18589.13,18445.18,891000,18561.7
"Oct 31, 2012",18436.79,18521.62,18398.48,704000,18505.38
"Oct 30, 2012",18642.01,18718.28,18393.42,895000,18430.85
"Oct 29, 2012",18656,18743.41,18572.02,756000,18635.82
"Oct 26, 2012",18715.35,18729.53,18558.05,780000,18625.34
"Oct 25, 2012",18712.41,18789.92,18699.07,853000,18758.63
"Oct 23, 2012",18803.62,18812.93,18689.38,604000,18710.02
"Oct 22, 2012",18655.93,18809.28,18600.88,710000,18793.44
"Oct 19, 2012",18768,18769.59,18611.76,800000,18682.31
